2017/12/27 13:41:41 [error] 6#6: *41 open() "/var/www/example.dev/bitrix/templates/s1/js/scroll.js" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/templates/s1/js/scroll.js HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *51 open() "/var/www/example.dev/bitrix/templates/s1/js/fancybox/jquery.fancybox.js" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/templates/s1/js/fancybox/jquery.fancybox.js HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *41 open() "/var/www/example.dev/bitrix/templates/s1/js/fancybox/jquery.fancybox.css" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/templates/s1/js/fancybox/jquery.fancybox.css HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *51 open() "/var/www/example.dev/bitrix/templates/s1/img/logo.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/templates/s1/img/logo.jpg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *41 open() "/var/www/example.dev/bitrix/templates/s1/js/slider/lamps/basket.png" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/templates/s1/js/slider/lamps/basket.png HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *51 open() "/var/www/example.dev/upload/iblock/60b/60b0eb829c2a6d319172b8e1133cf8dc.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/60b/60b0eb829c2a6d319172b8e1133cf8dc.jpg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *41 open() "/var/www/example.dev/upload/iblock/dfd/dfd0b696831dbe6640d11baae804e9c4.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/dfd/dfd0b696831dbe6640d11baae804e9c4.jpg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *49 open() "/var/www/example.dev/upload/iblock/a60/a60b4ca794f927e8af75210dfe8b4e8c.JPG" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/a60/a60b4ca794f927e8af75210dfe8b4e8c.JPG HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *50 open() "/var/www/example.dev/upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *41 open() "/var/www/example.dev/upload/iblock/fdc/fdc3171330a0788638c5eb243ed44e94.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/fdc/fdc3171330a0788638c5eb243ed44e94.jpg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
